track,artist,album,uri,times_played
Take Me Out,Franz Ferdinand,Franz Ferdinand,spotify:track:20I8RduZC2PWMWTDCZuuAN,1
Take Me with U,Prince,Purple Rain,spotify:track:765k9tDIFOnoOfkO2cgitB,3
Take Off Ur Pants,Indigo De Souza,I Love My Mom,spotify:track:29JEOX0xLF9y6q8oILX2QH,4
Take Off Ur Pants,Indigo De Souza,I Love My Mom,spotify:track:6TfYMTHz53aUUh6x4TjBVz,4
Take_it_Back_v2,Denzel Curry,UNLOCKED,spotify:track:6M1QxOSjcCBCNnS7GSjd1o,10
Taking,Alex G,House of Sugar,spotify:track:0tiNeYDy3Snmqd3LGaHOIM,17
TALES OF DOMINICA,Lil Nas X,MONTERO,spotify:track:5S4PZ7AuYlYiVIVik3wHUf,21
Talk Down,Dijon,Absolutely,spotify:track:4AZk9awBXJRVaLS7gOsaMO,1
Talk to Strangers,TV Girl,French Exit,spotify:track:5c6uRx5GlvaepMSoAy2dkD,1
Talk!,The 1975,The 1975,spotify:track:7Mwl3zti5NbY88SpkCxTYT,1
Tall Man Skinny Lady,Ty Segall,Manipulator,spotify:track:0nIAP2jd3wybkJySEMEoAG,7
"Tally It Up, Settle The Score",Sleeping With Sirens,Let's Cheers To This,spotify:track:4T92IyxCyr7xYRN8DOQyJM,23
Tangerine - Remaster,Led Zeppelin,Led Zeppelin III,spotify:track:4ywWJqYKOwaVVh9xXARWUS,10
Taste,Animal Collective,Merriweather Post Pavilion,spotify:track:1LBsweQAo1tOVZlYxsvD5a,3
Taste,Ty Segall,First Taste,spotify:track:1Xi26lCkLx5gebfvOD4DPK,3
Taxi Cab,Vampire Weekend,Contra,spotify:track:27Ki3dKTdTMJgYceTLSmMn,1
Tear in My Heart,Twenty One Pilots,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,1
Tears Over Beers,Modern Baseball,Sports,spotify:track:4G6E84lvx8jJh4lWv7Fecm,7
Teenagers,My Chemical Romance,The Black Parade,spotify:track:7j31rVgGX9Q2blT92VBEA0,2
Telescope,Cage The Elephant,Melophobia,spotify:track:579XFPQju7GyJcEvIjloXn,1
TELL ME,キルア=ゾルディック(CV:伊瀬茉莉也),HUNTER×HUNTER セレクト×ベスト×α,spotify:track:2kffUdUPiRVXjzE17qn6Pi,1
Tell Me What's Inside Your Heart,Ty Segall Band,Slaughterhouse,spotify:track:5BuWSk8Np4TRvctbCimoN4,1
Tell That Mick He Just Made My List of Things to Do Today,Fall Out Boy,Take This to Your Grave,spotify:track:6mCjOSXkABONouTVa6PQOy,19
Tell The Truth,Tobias Jesso Jr.,Goon,spotify:track:4zy95R3Pl2ykp1xyTDBVqt,1
TEMPO,NASAYA,TEMPO,spotify:track:2IUFjc60BspwuMtmZaRSPW,1
Temporal Rift,鈴木光人,FINAL FANTASY XIII-2 Original Soundtrack,spotify:track:0o9DfY6OjFJEUK2UglT5x0,1
Ten,Mannequin Pussy,Romantic,spotify:track:5i6wfikqqTe3vCHGdr9AW3,14
Ten Tonne Skeleton,Royal Blood,Royal Blood,spotify:track:3doAFpfHhPfQ4dUsYVHSHT,12
Ten Years Gone - Remaster,Led Zeppelin,Physical Graffiti,spotify:track:6M5m8gfTj3rhYEPDzLmdL4,24
Territorial Pissings,Nirvana,Nevermind,spotify:track:2jmVGWe4MYY1zAAzpFHHcC,11
test drive,Ariana Grande,Positions,spotify:track:3eZYOQO4UzKrUDYDghtnFw,1
Thangs,Steve Lacy,Steve Lacy's Demo,spotify:track:7useXLqEWfoNdRveqGoQpv,1
"thank u, next",Ariana Grande,"thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,2
That Funny Feeling,Bo Burnham,Inside (The Songs),spotify:track:7uCq4vBPffjaTMlE8EQzJD,1
That Green Gentleman (Things Have Changed),Panic! At The Disco,Pretty. Odd.,spotify:track:2d1D1E8M48hHE99u6BO8RN,10
That’s Not My Real Life,Cherry Glazerr,Stuffed & Ready,spotify:track:0CNzMsJ8xfotsr8E60OvXz,7
That's the Way - Remaster,Led Zeppelin,Led Zeppelin III,spotify:track:1ZUv3ISx2nFaz0JimVdcoT,13
That's Where You're Wrong,Arctic Monkeys,Suck It and See,spotify:track:0O3xlhTJPTrGevY2FnYUQC,3
THATS WHAT I WANT,Lil Nas X,MONTERO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,44
The (After) Life Of The Party,Fall Out Boy,Infinity On High,spotify:track:0QhqxKBvIsQwIvCwfAf0lI,3
The (Shipped) Gold Standard,Fall Out Boy,Folie à Deux,spotify:track:26TpDCzZwjrYUZkua2X6HF,5
The 1975,The 1975,The 1975,spotify:track:53dmBFkPpJQM41LF3wJdFM,1
The 2nd Most Beautiful Girl In The World,Snail Mail,The 2nd Most Beautiful Girl In The World,spotify:track:0dbg1bN08ycCPvsgT9JZLF,5
"The Adventure of Freedom, Out of Control",Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,spotify:track:4JW1Nkwf7LwWD89E4azNRh,1
The Afternoon's Hat,Arctic Monkeys,My Propeller,spotify:track:2KKaEIIJD1o44vV6tHHOiD,1
The Anthem,Good Charlotte,The Young and The Hopeless,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,6
"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)",Gorillaz,Humanz,spotify:track:67fRHOlaYQQFG67D9DkdnW,1
THE ART OF REALIZATION,Lil Nas X,MONTERO,spotify:track:1BMu5TWvalAGpi5jlhFEBb,47
The Axis,Thee Oh Sees,A Weird Exits,spotify:track:03OEgOe59LE43VPCJ3ZB3p,1
The Bad Thing,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:48ucaKjccruxDbi3Au5ZaH,1
The Baker's Assistant,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,spotify:track:04T8DbhEzlo0gXZXLk46i1,1
The Battle Between Mehve and Corvette,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:3BqidYUvK4Am3N5zdc7T9y,5
The Battle of Evermore - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:6KCjY5kHvgWaWcAV6BBzxO,1
THE BEAST,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),spotify:track:1XHRw7hSptMWTAqpRgVJTP,1
The Beautiful Ones,Prince,Purple Rain,spotify:track:1BNtFSws7fjbn9aVBPA79j,3
The Beauty Of Breathing,Jeff Rosenstock,NO DREAM,spotify:track:1jyDtY5VrW9Sj0BOD3hRtL,6
The Bird Man - Ending theme,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:0aGJbl0p1lv5OuW0jQ0F0t,5
The Bitter Boogie,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,spotify:track:3FkmNA5nktABhxwWyqq5G6,4
The Bleeding Heart Show,The New Pornographers,Twin Cinema,spotify:track:1tMJ9MXPbSWbQSyIPxtWII,1
The Blitzers,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:2Plp2G4EfOp5Y0pU0TI1En,8
The Boy,Shannon & The Clams,Onion,spotify:track:1WypLBcOgtNO0meaWKBkVQ,1
The Boy Who Swallowed a Star,Joe Hisaishi,Howl's Moving Castle Soundtrack,spotify:track:0Pinld1kinGMrHzSBC4psL,2
The Breakup,Fleeting Joys,Despondent Transponder,spotify:track:66IHt7Ev7AmtfW1TLmbBqh,2
The Bug Collector,Haley Heynderickx,I Need to Start a Garden,spotify:track:5nVE45ithgyVocZp5XLAk6,2
The Burning Sands,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,spotify:track:13LBAiYw34k2DZ66pjwot7,2
The Carpal Tunnel Of Love,Fall Out Boy,Infinity On High,spotify:track:6FAUi2Xm6RCF0wpwG8oXGZ,5
The Chain - 2004 Remaster,Fleetwood Mac,Rumours,spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,2
The Chemicals Between Us,Bush,The Science of Things (Remastered),spotify:track:2jOdqw7a9uV1s256FXXR4W,1
The City,The 1975,The 1975,spotify:track:0bmJ2sqxKOk0l36Ctd0Fcs,1
The Clock,Ty Segall,Manipulator,spotify:track:3GrSaGUD5FD7QODhdtOef5,2
The Connection Man,Ty Segall,Manipulator,spotify:track:4jV1ACOdLhfXxFEHvpYKxN,2
the cool,Oso Oso,the yunahon mixtape,spotify:track:536AHhbPqZXKW8mMLNSwU7,6
"The Court Of The Crimson King - Including ""The Return of the Fire Witch"" and ""The Dance of the Puppets""",King Crimson,In The Court Of The Crimson King (Expanded & Remastered Original Album Mix),spotify:track:05xYoVj6QuFk0U7PVl5Tf2,4
The Cruel Angel's Thesis (Director's Edit Version),Yoko Takahashi,NEON GENESIS EVANGELION (Original Series Soundtrack),spotify:track:3x4378ztiLvFmm2nuzEI0C,1
The Daily Mail,Radiohead,The Daily Mail / Staircase,spotify:track:0Kwg1epDRFLyXFq09t7MtB,1
The Demon God,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:30mcNj5omkxmFhGB7wcTCD,4
The Demon God II -The Lost Mountain-,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:44h7oz15O8kRyutMcvckJl,4
The Demon God III,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:4xgc5SVm1TyCNh2vCbF0TF,3
The Door Is Open,SPIRIT OF THE BEEHIVE,The Door Is Open,spotify:track:4eHgKKoYeU461UNyinv2wK,3
The Dream,Thee Oh Sees,Carrion Crawler / The Dream,spotify:track:1JdweBSkJMLjnNW6LzmXJ8,2
The Emperor's Time,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,spotify:track:1RRInkPkARzvwvoRfDqPDs,3
The Encounter,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:2eXIGurWE5KVyAcDuZgf1Y,4
THE END,Alesso,THE END,spotify:track:4w7vZjpsnpKizj7NE0Nuld,3
The Entertainer,Scott Joplin,Fingerbreaker: Classics Of Ragtime And Early Jazz Piano,spotify:track:6DWIm1TfM9WiCNQeLbbAsd,1
The Eyes of Vengeance,Flying Lotus,Yasuke,spotify:track:1qY4C7dqICMk4FBGW3tTlN,10
The Faker,Ty Segall,Manipulator,spotify:track:5dpl7epx1kyciqaZ6xjgyV,2
The Fever (Aye Aye),Death Grips,The Money Store,spotify:track:5lq6hpsabgw22xRYPHVV5c,1
The Flight,Toro y Moi,What For?,spotify:track:3AOCq9XNyoljHCJ267bWT1,1
The Flower Garden,Joe Hisaishi,Howl's Moving Castle Soundtrack,spotify:track:6IZF8hi9J6EtFDLQqOlSbu,4
The Forest of the God,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:1vsdTnKWKfAWxpdGmD0EZt,4
The Furies,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:7z6kCCQ0bs2lHp9WaBeFJf,4
The Fuzz,Jeff Rosenstock,WORRY.,spotify:track:7MzF4qFOIC2Kb1CnjZtrsv,9
The Garden,Mirah,Advisory Committee,spotify:track:6Pd6MMIoC9dUQFyE5BzToC,1
The Getaway,TV Girl,French Exit,spotify:track:6SKPOzVmMCiXeQybFTngEP,2
The Girl From Ipanema,Stan Getz,Getz / Gilberto,spotify:track:6gfKHUGFBRiGe3bqmnOqFR,1
"The Good, the Bad and the Dirty",Panic! At The Disco,Death of a Bachelor,spotify:track:5eoZTdiq4C4aoEfUwAN0ha,4
The Great Escape,BOYS LIKE GIRLS,Boys Like Girls,spotify:track:6GIrIt2M39wEGwjCQjGChX,4
The Great Escape,BOYS LIKE GIRLS,Boys Like Girls,spotify:track:56Tl3UgyZTqfZtvFNS31wm,4
The Greatest Performance of My Life - 2000 Remaster,Shirley Bassey,I Capricorn,spotify:track:06Xbkn7jJHnuCixVONbjQT,35
The Hand,Ty Segall,Manipulator,spotify:track:7tViFTGSZEiwmtP9uXsXjH,1
The Hellcat Spangled Shalalala,Arctic Monkeys,Suck It and See,spotify:track:2s4ZQQsk9c4n13IAUfnIzm,8
The Hill,Ty Segall,Twins,spotify:track:5iGuT0NLcKLn3FU0Lo6yxY,1
The Illest Villains,Madvillain,Madvillainy,spotify:track:2Jn0wHQ2lEif2gLRsyfaf2,8
The Invasion of Kushana,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:3NpQNZnoupSo1ZF9SMO4O1,5
The Jeweller's Hands,Arctic Monkeys,Humbug,spotify:track:2JzFqSq7CDPnY8O4809EAC,3
The Joke Explained,Wilco,Star Wars,spotify:track:1Z4A6XILtw03gygMyJzVjh,1
The Kate Escape,Thin Lips,Chosen Family,spotify:track:4gCYc2OW4a4sDKVrNXuH8p,3
The Land of the Impure,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:56FAIgXrdnYEtrsePWP1Rk,4
The Last Hunter,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,spotify:track:6YzCZVtNNSvy4o53RIMVj6,1
The Legend of Ashitaka,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:6JqEDCqvAQx4F1D8TuQMw1,7
The Lemon Song - Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:6Qjc36CLNJHkWwSNIPbghM,15
The Less I Know The Better,Tame Impala,Currents,spotify:track:6K4t31amVTZDgR3sKmwUJJ,1
The Letter,Crumb,Jinx,spotify:track:4ejZbPjO3XBtGhLUCCrzMd,1
THE LIGHT,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",spotify:track:0Gq8chvpF43Ioy2etluRcq,6
THE LIGHT PT. II,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",spotify:track:4xobzRJgFOlLpGzZVaV4B8,2
The Longest Day,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),spotify:track:36c0my8EA4SbXHRGnIba1V,9
The Longest Day II,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),spotify:track:7CZY2zF6nEYfaCfAREjyRz,8
The Longest Day III,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),spotify:track:0Qeos4TB08abRgIV7MLDeS,6
The Look Of Love,Dusty Springfield,The Look Of Love,spotify:track:1Kx5LdJPpqRXKUUHBu9CTe,37
The Magic Door,Joe Hisaishi,Howl's Moving Castle Soundtrack,spotify:track:51yojA0po3CEWnYmDjkAKg,2
The Magician,Andy Shauf,The Party,spotify:track:3dsd09qrt34YuS6NPbQtYq,1
The Main Pretender,Ty Segall,Freedom's Goblin,spotify:track:5r2zLU3RKWvX2NyIY4bUvA,1
The Man Who Sold the World - 2015 Remaster,David Bowie,The Man Who Sold the World,spotify:track:4mWahKerLaVddUjb8d1Q4Q,1
The Man Who Sold The World - Live,Nirvana,MTV Unplugged In New York,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,5
The Merry Light Cavalrymen,Joe Hisaishi,Howl's Moving Castle Soundtrack,spotify:track:1LwqwUqBd6o4SnAbbDf2Z8,2
The Moment,Tame Impala,Currents,spotify:track:1UYj8qTWjneZJDVjUMwMub,2
The Music Or The Misery,Fall Out Boy,From Under The Cork Tree Limited Tour Edition,spotify:track:1Ho66qbcEziNWD0u6jhJiv,5
The Old Gospel Choir,Modern Baseball,You're Gonna Miss It All,spotify:track:6Vdb2b4goEtPxI1DUTS98A,5
The Old Gospel Choir,Modern Baseball,You're Gonna Miss It All,spotify:track:126rFBMUp6674i4vGeQTO5,5
The Old Man's Push Broom,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,spotify:track:3cTJDKpQ0C1jr89HoWOTr9,1
The Only Difference Between Martyrdom and Suicide Is Press Coverage,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4WdopfTdSd0nCLropjhsgH,1
The Patron Saint of Liars and Fakes,Fall Out Boy,Take This to Your Grave,spotify:track:0aHWzIvtnkG3FVcBoFQ6BG,3
The Physical World,Death From Above 1979,The Physical World,spotify:track:28OlkdxqROus16ENTGH9jv,20
The Piano Knows Something I Don't Know,Panic! At The Disco,Pretty. Odd.,spotify:track:7mUIArtwutOJoJ4rF3r0ZD,12
The Pleasure Principle,Janet Jackson,Control,spotify:track:1krKp0OXeCH6SI5SXl8tu5,22
The Price Is Right Theme Song,Antarctigo Vespucci,Love in the Time of E-Mail,spotify:track:1W5u0as821pfiT8okngmiZ,1
The Princess Who Loves Insects,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:7q8PDTNnWO6SQuxmazUF45,5
The Process,Chastity Belt,The Process / Lonely,spotify:track:5i7U1wvaDJsZTMlzioZyIO,4
The Prophet's Song - Remastered 2011,Queen,A Night At The Opera,spotify:track:1Ji1gZtpgMBepbNpyiLfgv,1
The Pros and Cons of Breathing,Fall Out Boy,Take This to Your Grave,spotify:track:3koOoLN69AAiw5JCQNaZMe,4
The Real Song For The Deaf,Queens of the Stone Age,Songs For The Deaf,spotify:track:0Fl6Pl6w89IL1FWt8Uvg01,3
The Red,Chevelle,Wonder What's Next (Expanded Edition),spotify:track:1gyee1JuFFiP476LQpRMYU,1
The Red Telephone - 2015 Remaster,Love,Forever Changes,spotify:track:3URRBJKRfCnlit1jVoncUD,1
The Resurrection of the Giant Warrior,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:2chN3qUykN1MjuR4kJk73p,5
The Rudie of Breathing,Jeff Rosenstock,SKA DREAM,spotify:track:2Vw8YPVXzcuwp6uwBV3qak,9
The Secret Cave,Joe Hisaishi,Howl's Moving Castle Soundtrack,spotify:track:5WCAY6rzRVtfRJQJ4l2bMf,2
The Sending,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:4vSS638PylahDcE3IWp4Rb,6
The Singer,Ty Segall,Manipulator,spotify:track:7F1Rl3za8Sujjzy2Wn8Bpc,7
The Sky Is Fallin',Queens of the Stone Age,Songs For The Deaf,spotify:track:3hoUASQwAAUwpQGXH8VioM,10
The Sound of Silence - Acoustic Version,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",spotify:track:5y788ya4NvwhBznoDIcXwK,1
The Splendid Performance,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,spotify:track:4YqYoLCYIhagJVwVN6fWR5,6
The State of Dreaming,MARINA,Electra Heart,spotify:track:1gPmtfOz51efjpH8j79FHO,2
The Story So Far...,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,spotify:track:7vekFCS45oi9REvj8gpIEc,1
The Strays,Sleeping With Sirens,Madness,spotify:track:1nGpm9EPkh1Esb4LIpclBW,1
The Summoning,仲野順也,FINAL FANTASY X Original Soundtrack,spotify:track:2P1d8opZQrSYlX13DwjC95,7
The Sun,Mirah,Advisory Committee,spotify:track:0Nw5lmrFk8kadpt1CFphIK,2
The Sway,illuminati hotties,Let Me Do One More,spotify:track:40dIRHeWIhQNWflZKIemQI,11
The Sweetest Taboo,Sade,Promise,spotify:track:0sKfhhj6hYyJIXnTiZV9vf,22
The Taste of Ink,The Used,The Used,spotify:track:5jZ1Z2GFTf2gwmFc3qiUxs,1
The Tatara Woman Work Song,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:5siNTOCmjShPm7KtVSlFT2,4
The Temple Players,仲野順也,FINAL FANTASY X Original Soundtrack,spotify:track:2HnVNi0lIdc02KeSLobKfW,3
The Tongue,Ty Segall Band,Slaughterhouse,spotify:track:0OHhvUgQpm33BtgPiYTD3L,1
The Travel Agency,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,spotify:track:6L60yJvooC7COzb6oxCPNK,8
The Trials,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:5KZilTIolQG5ij9kFmOVO8,6
The Truth Revealed,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:053RdZfYpllv0sbNFKZG5M,2
The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,spotify:track:4VysGAsuHWHDxasPnTgwbo,2
The Unforgiven,Diet Cig,The Unforgiven,spotify:track:6E48z2ncRLN3BJncBKkmRl,4
The Unsent Laugh,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:0uYlmo1wjY2FSBca4z63JB,1
The Valley of the Wind,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,spotify:track:6Tfz4vOltixQpJFNaFvQ1H,5
The Vampyre of Time and Memory,Queens of the Stone Age,...Like Clockwork,spotify:track:4yzozDNjvW7acuGonXwfvA,5
The Void,仲野順也,FINAL FANTASY X Original Soundtrack,spotify:track:0CCssy8HADb2bLp8GvFu23,2
The Void Beyond,鈴木光人,FINAL FANTASY XIII-2 Original Soundtrack,spotify:track:2Vy7yLP84kPrLCAoTjK7GG,1
The Wait,Tobias Jesso Jr.,Goon,spotify:track:6IKucmIHxlsy7F9p5la2d0,2
"The Wake Pt. 3 & 2 (see page 87, 58, and 48)",Slauson Malone 1,Vergangenheitsbewältigung (Crater Speak),spotify:track:1Yi5DxulCfWqV6dIt9mI4J,1
The Walker,Fitz and The Tantrums,More Than Just a Dream,spotify:track:0Nk7bSn0MItonkR0GNs3mj,2
The Way,Fastball,All The Pain Money Can Buy,spotify:track:7IsEXPk6qqt30FfQv4SZMa,1
The Way We Get By,Spoon,Kill the Moonlight,spotify:track:2k6TManBkFAweRUCH6jYny,1
The Wedding,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,spotify:track:1NorrWH3X8TZniVu5xYb9I,2
The Weekend (with 347aidan) - Remix,88rising,The Weekend (with 347aidan),spotify:track:0gp9KjkmOLGDTAQbhFosFy,1
The Wind Cries Mary,Jimi Hendrix,Are You Experienced,spotify:track:5H6Jp0syB5yEPk7SWYdlmk,1
The World Has Turned And Left Me Here,Weezer,Weezer,spotify:track:06isZAG9Bgm4jhPj7V0Rhx,2
The World Is Your Motel,Pile,You're Better Than This,spotify:track:3WxsJedP9Qg8YTkwsSFtuz,4
The World of Adventures 〜 完全版,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,spotify:track:5we1d3HO2vChleLYwmHTUK,5
The World of the Dead,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:41NtdmOt5tIPZLv6rAyiib,1
The World of the Dead II,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:2KXOfp7tKmkiO71awDRBtT,1
The World's First Ever Monster Truck Front Flip,Arctic Monkeys,Tranquility Base Hotel & Casino,spotify:track:1JdArJ9NKCF9TQASGQgszg,4
The Young Man from the East,Joe Hisaishi,Princess Mononoke Soundtrack,spotify:track:3LsxGy6gLBqo6JJiOLtJKG,4
Them Bones (2022 Remaster),Alice In Chains,Dirt,spotify:track:4A065x9kJt955eGVqf813g,59
Them Changes,Thundercat,Drunk,spotify:track:7CH99b2i1TXS5P8UUyWtnM,2
There For You,Flyleaf,Flyleaf,spotify:track:1zv1uaP9iNiayFjeprolnB,1
There Is No Tomorrow,Ty Segall,Twins,spotify:track:2I0Hy3fgVbpubcOR2mQuTt,1
These Four Words,The Maine,Forever Halloween (Deluxe Version),spotify:track:0NelbOFqdOGzKRBrFb5gja,1
They May Pass,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:6AnnYi2BQJSOZk82bpRRaj,5
They Told Me Too,Ty Segall,Twins,spotify:track:79NdyvBHOploj4bIjUfGrP,1
Think About You,Ladyhawke,Think About You,spotify:track:5w2x8pCxB6GxSGyFICB23G,6
Think Of You,Bleached,Carter,spotify:track:5W3Auo6qVL6wwbIruLFju7,1
Thinning,Snail Mail,Habit,spotify:track:2KRxJ2TgYjlf5WaltolK5C,7
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,spotify:track:1oagRT7LfpVlNJN6FSZDGp,4
This Charming Man - 2011 Remaster,The Smiths,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,1
This Cursed Life,Flying Lotus,Yasuke,spotify:track:57tSog5zwRXakF5dsGF54n,10
This House Is a Circus,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:7gPd55hW5pVjTm3H9S1Wbv,1
this is heaven & id die for it,American Pleasure Club,A Whole Fucking Lifetime of This,spotify:track:6QgItpMo4jrtwSJZTpiPIw,34
this is heaven & id die for it,American Pleasure Club,A Whole Fucking Lifetime of This,spotify:track:5eoU0tj9CAKZMYXsQBJqe9,34
This Is How I Disappear,My Chemical Romance,The Black Parade,spotify:track:0rUNZQuYQvOz6A6zwyT6tM,1
This is Permanent,Airiel,Molten Young Lovers,spotify:track:23AGBM3kQWxllHyyA2fB3c,1
This Is the Beginning,Shakey Graves,And The War Came,spotify:track:1I2eTQrIQmRZCaep6MxI24,1
This Is Your Story,仲野順也,FINAL FANTASY X Original Soundtrack,spotify:track:0rxs6IUm0NeyvIDn9vhPnZ,13
This Must Be My Exit,Oso Oso,Real Stories of True People Who Kind of Looked Like Monsters...,spotify:track:1575gcQIwMRZ9a2ioMh3aQ,15
This Night Has Opened My Eyes - 2011 Remaster,The Smiths,Hatful of Hollow,spotify:track:69Kzq3FMkDwiSFBQzRckFD,1
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,This Old Heart Of Mine,spotify:track:5c33j1xFVOL4G24zxYhssB,2
This Time,LSD and the Search for God,LSD and the Search for God,spotify:track:6YQSQ6CQN4pIcXEiOqoH8x,3
Thnks fr th Mmrs,Fall Out Boy,Infinity On High,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,3
Thot Tactics,JPEGMAFIA,All My Heroes Are Cornballs,spotify:track:5XOsO5eO4rCE0zdpa8HwgU,4
Though You Are Far Away,Colin Blunstone,One Year,spotify:track:58yPYBUHK9UjaxXgNcv9Vk,1
Threat Level Omega,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,spotify:track:5Xa9DNZHhNp31YWfSkvwYu,1
Threatening Each Other re: Capitalism,illuminati hotties,Let Me Do One More,spotify:track:1u82Eui9EIsT44qOpC2QKP,2
Threshold,Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),spotify:track:0Zq9KrBsJSWfnIgEyXi05b,2
Thriller,Fall Out Boy,Infinity On High,spotify:track:07kBp5VuebubsozpQd3nyK,72
Through the Window,Vivian Roost,The Memory of Time,spotify:track:4r9OjBgA4Ul1VbQvl2eaxN,1
THUG LIFE,BROCKHAMPTON,iridescence,spotify:track:2c09gumRCmu3qmbcqdQbUN,1
Thug Tears,JPEGMAFIA,Veteran,spotify:track:1PdHorDs2MY7Npj8VQynSn,1
Thunder Plains,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,spotify:track:3uRnFt78Obcy4Y1mQ4oCEE,4
Ticker Tape (feat. Carly Simon & Kali Uchis),Gorillaz,Humanz,spotify:track:46LDfGrOIJF85wfRZLrfbM,1
Tidus's Theme,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,spotify:track:1C9rxA4soaPjAEECwWVVZC,13
Tieduprightnow,Parcels,Tieduprightnow,spotify:track:66tkDkPsznE5zIHNt4QkXB,4
Tiffany Blews,Fall Out Boy,Folie à Deux,spotify:track:0ogvSCswPsKY7MSMaojWk5,20
Time = Fate,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,spotify:track:2MNYEq3SsiMY2Zj5cSMP0r,1
Time is Running Out,Muse,Absolution,spotify:track:2takcwOaAZWiXQijPHIx7B,1
Time of Our Lives,Pitbull,Globalization,spotify:track:2bJvI42r8EF3wxjOuDav4r,10
Time to Dance,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4C2i4NymWRem1LOVEqwWV6,1
Time to Get Away,LCD Soundsystem,Sound of Silver,spotify:track:18GKzOdnC7i30f7PraM5Ui,1
