track,artist,album,uri,times_played
Beating Off In A Minor,Bo Burnham,what.,spotify:track:1UfgrP343933tlkz5MIRIh,5
Beautiful,Snoop Dogg,The Best Of Snoop Dogg,spotify:track:4675yUu8AUbE72T94BkLCD,3
Beautiful,Christina Aguilera,Stripped,spotify:track:3TCauNPqFiniaYHBvEVoHG,3
Beautiful Goodbye,Maroon 5,Overexposed,spotify:track:7fPVjoqZnXabcYkk7TIWMT,1
Beautiful Soul,Jesse McCartney,Beautiful Soul,spotify:track:1HwpWwa6bnqqRhK8agG4RS,2
Beauty School Dropout,Frankie Avalon,Grease,spotify:track:0Qhov0DthrYuEyQxGWhdRo,16
Because - Remastered 2009,The Beatles,Abbey Road,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,18
Because I Love You,The Cave Dwellers,Run Around,spotify:track:2wQG3sO2mDTaoOwwVWju1S,3
Becoming the Bull,Atreyu,Lead Sails Paper Anchor,spotify:track:3alR818PhuUHGV3FftmjfW,1
Been A Son,Nirvana,Lithium,spotify:track:1GZWorvgc4b7kHrIqYpO3A,2
Been A Son - Early Demo,Kurt Cobain,Been A Son,spotify:track:2rD4GCZ6WaLmkR16NdSnsk,1
Been so Long,WIN WIN,Been so Long,spotify:track:4mcVXnUVpVEmzcqlNsQnkn,1
Beetlebum - 2012 Remaster,Blur,Blur,spotify:track:3tT5Lc7JFltsyOWfrzt1ve,9
Beetlebum - Live,Blur,Parklive,spotify:track:5lZdDkfcEhey1zLG73HPLB,1
Before You Start Your Day,Twenty One Pilots,Twenty One Pilots,spotify:track:4izhmF4sQgGemZpLC68bC5,1
Behind Curtains - Buddha Remastered 2001,The Five Stairsteps,The First Family of Soul: The Best of The Five Stairsteps,spotify:track:0lme4J069Fmk6w4ESJrBj8,1
Behind the Sea,Panic! At The Disco,Pretty. Odd.,spotify:track:6T2VGjZgDtJNC6t1yYYcOP,24
Behind the Sea - Alternate Version,Panic! At The Disco,Live in Chicago,spotify:track:0E56lu4IOGOhygjIPC2r1r,2
Being For The Benefit Of Mr. Kite! - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,spotify:track:6W35n1UlkvqhfMZstB4BXs,16
Believe,Mumford & Sons,Wilder Mind,spotify:track:4A57CXs3jAmyNTMAwWaV53,6
Believe,The Bravery,The Sun And The Moon,spotify:track:4Wvr1YaxNsCujq77dKujys,6
Belly Button Window,Jimi Hendrix,First Rays Of The New Rising Sun,spotify:track:5FsZq70KD3FPKXaZSxPJpC,1
Bennie And The Jets,Elton John,Elton John's Greatest Hits,spotify:track:3J9PGiX9DjHuNyQirnqUGw,21
Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:3iJxloILmOu2NIRZ0OGyui,1
Best Day Of My Life,American Authors,Best Day Of My Life,spotify:track:5k31cAfP8yymw8v0AYQIjr,1
Best Friend,Foster The People,Supermodel,spotify:track:7tvOve5IkjYenvqScZ75iQ,13
Best Friend,We Cut Corners,Best Friend,spotify:track:2ElyEZjOkpQ2Vwi5HAf1zK,13
Best Friend,Foster The People,Best Friend,spotify:track:6p3tl3bbNHnraakyCAx00F,13
Best Of Friends,Palma Violets,Best Of Friends/Last of the Summer Wine,spotify:track:3pZZrFZEN1pcOUiPGDqcjd,1
Better Days,Edward Sharpe & The Magnetic Zeros,Edward Sharpe & The Magnetic Zeros (Deluxe Edition),spotify:track:0kOtSiyFsN6X9qvK7Yh66t,1
Between Cans,Hinds,Barn,spotify:track:3aT5b6MM5nkBWJf7kav8ru,1
Beverly Hills,Weezer,Make Believe,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,4
Beware the Dog,The Griswolds,Be Impressive,spotify:track:6bsYM7B72YM9IaLdPBAu7I,1
Bicycle Race,Queen,Jazz,spotify:track:5rQKjP9forn7JVuiZBj6eZ,1
Big Cheese - Remastered,Nirvana,Bleach: Deluxe Edition,spotify:track:2e7hZTP1SJdjgUFdHTlVCm,5
Big Jet Plane,Angus & Julia Stone,Down The Way,spotify:track:5Z1U0knfYnsfvZycgDeOiC,1
Bigger Boys and Stolen Sweethearts,Arctic Monkeys,I Bet You Look Good On The Dance Floor,spotify:track:5XQ5HMz0cB9c1zg51Rz49a,6
Billions of Eyes,Lady Lamb,Billions of Eyes,spotify:track:0O8DAT58yuraQSUT5kMJpP,3
Bimini Bay,Tennis,Cape Dory,spotify:track:3qp8BJ9FQUTjIPmf5H2YrS,1
binary reality,Bo Burnham,Words Words Words,spotify:track:6VB2pwxMqfabH2H0n8JzRX,3
Bitch Better Have My Money,Rihanna,Bitch Better Have My Money,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,1
Bittersweet Tragedy,Melanie Martinez,Dollhouse,spotify:track:0PH9AxRz8L7koq9CfrWP5m,20
Black & Blue,Miike Snow,Miike Snow,spotify:track:2cOCunrzyHVpTrTwSIKRbt,4
Black & Gold - Marcussen Album Version,Sam Sparro,Sam Sparro,spotify:track:4FYp10E5svnFAeOj6tNX9Y,4
Black Country Woman - 1993 Remaster,Led Zeppelin,Physical Graffiti,spotify:track:7kMMTfdIkDJpmrkxBlVwEf,24
Black Dog - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:0D58ERdLBDRgT86BPnH8ps,1
Black Door,The Black Keys,Magic Potion,spotify:track:4Itg0GtVXzHPK48JkKRkmH,1
Black Hole Sun,Soundgarden,Superunknown,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,1
Black Math,The White Stripes,Elephant,spotify:track:1ETsYAsQ6LgwMm7oO4RU2H,1
Black Mud,The Black Keys,Brothers,spotify:track:2y42MmBCfEhqIkFAJs0V8Z,2
Black Tears,Tyler Bates,Guardians of the Galaxy,spotify:track:76MPOMsHa41j0AHZd7oFva,12
Black Treacle,Arctic Monkeys,Suck It and See,spotify:track:7qy89JB2o81ENnypnN0JjY,20
Black Treacle,Arctic Monkeys,Black Treacle,spotify:track:17fPIeGJ6y2ZwCwp9arLfZ,20
Blackbird - Remastered 2009,The Beatles,The Beatles,spotify:track:5jgFfDIR6FR0gvlA56Nakr,20
Blackstar,David Bowie,Blackstar,spotify:track:0Fao855T3klV3REFRFHRF3,2
Blast Off!,Rivers Cuomo,Alone- The Home Recordings Of Rivers Cuomo,spotify:track:23Y8W5rtryzPiioTpzaiKW,8
Bleeding Heart,Jimi Hendrix,"People, Hell & Angels",spotify:track:5QytK3mFNMckdsgVdCv5Lf,2
Bleeding Heart,Jimi Hendrix,Valleys Of Neptune,spotify:track:4isFzUilVfG2VW038Q4qn1,2
Blew - 1992/Live at Reading,Nirvana,Live at Reading,spotify:track:0M4o98CHnpkzL0PYSsxAKm,2
Blew - Remastered,Nirvana,Bleach: Deluxe Edition,spotify:track:6YZVof4lOcfMub41xPFbm0,1
Blindfold,Charlie Cunningham,Blindfold / Heights,spotify:track:09zAB9TxGj2nhFrAFQAZu1,1
Blister in the Sun - 2002 Remastered Version,Violent Femmes,Violent Femmes,spotify:track:5TM2eqdzfWPHklI7YnBmsD,15
"Bloodflood, Pt. II",alt-J,This Is All Yours,spotify:track:3TY8GltNNtMpDS3YY6tJqo,1
Blooming Flowers and the Full Moon (Hua Hao Yue Yuan),周璇,Famous Chinese Musicians: Zhou Xuan (Zhong Hua Ge Tan Min Ren Bai Ji Zhen Cang Ban: Zhou Xuan),spotify:track:5Nf7tFEa64qCyNMxnAQ9Sh,5
Blue Moon,Sha Na Na,Grease,spotify:track:4HiQL3u4HtsyLf7FUGtJfO,1
Blue Orchid,The White Stripes,Get Behind Me Satan,spotify:track:1JJJQYklfk5ayxyYQgD5FO,15
Blue Thunder,Galaxie 500,On Fire,spotify:track:0DXsPlfQtOQBFbL0wAaOn6,1
Bluebird Wine,Emmylou Harris,The 70's Studio Album Collection,spotify:track:2IIsJEbL6fx6gzzmCwRBpv,3
Bo Fo Sho (live),Bo Burnham,Bo Burnham,spotify:track:5qVNshoO7VpXkMsw2hgZvU,6
Bo' Fo' Sho',Bo Burnham,Bo Fo Sho,spotify:track:2wLugFXWwi1sboWgT7QvBN,4
Body Below,Mirah,Advisory Committee,spotify:track:5NJZ1BlVijVLKb9Q68nAjF,7
Body Below,Mirah,Advisory Committee,spotify:track:5hIxu0KQhLkUjHTmEjyA6z,7
Body Language,Queen,Greatest Hits,spotify:track:3vbJYObr73CV6nRtvk5cHf,1
Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,spotify:track:5eIDxmWYxRA0HJBYM9bIIS,20
Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,spotify:track:7tFiyTwD0nx5a1eklYtX2J,20
"Bohemiath - From ""Reservoir Dogs"" Soundtrack",Steven Wright,Reservoir Dogs,spotify:track:7F5ce0ByLsO5jCPaOuWZHg,8
Bold as Love,Jimi Hendrix,Experience Hendrix: The Best Of Jimi Hendrix,spotify:track:0dctFolLOGtoeTN2uzD3qV,3
"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair,Wheedle's Groove - Seattle's Finest in Funk & Soul 1965-75,spotify:track:6SoFlPbVga6onwqlPp9NDh,21
Bonus Track,Bo Burnham,Bo Burnham,spotify:track:62KNuENCGEhgf520I0Tjl6,4
Boot Scootin' Boogie,Brooks & Dunn,#1s ... and then some,spotify:track:7Fq9RwQxSn3kW85PrDUf0M,3
Border Song,Elton John,Elton John,spotify:track:3gSoNTSGedgEAdaVfTPTnM,1
Born To Hand Jive,Sha Na Na,Grease,spotify:track:1WlzDyLzdPp1P6AQxIpoDf,1
Boulder to Birmingham - 2003 Remaster,The Hollies,50 at Fifty,spotify:track:1Rlyst9wQAuz0vUeJSWJsj,1
Boys,Sky Ferreira,"Night Time, My Time",spotify:track:6Nc3KauZ5OOk7ogX7h5HhO,1
Brass Monkey,Beastie Boys,Licensed To Ill,spotify:track:2tY1gxCKslfXLFpFofYmJQ,1
Breaking the Rules,AC/DC,For Those About to Rock (We Salute You),spotify:track:1W0rNaAXmNzvfgp47JzcVQ,1
Breathe,The Prodigy,The Fat of the Land - Expanded Edition,spotify:track:5oPUBUzrAnwvlmMzl1VW7Y,1
Breathe Life,Jack Garratt,Breathe Life,spotify:track:5LO6Alu1dnUp8fck7aeixq,3
Breed,Nirvana,Nevermind,spotify:track:5mJGLBNJM0GULqAoL5mb9C,6
Breed - 1992/Live at Reading,Nirvana,Live at Reading,spotify:track:5gGv7z6r5tRfHrtxfa0dOC,4
Breezeblocks,alt-J,An Awesome Wave,spotify:track:3n69hLUdIsSa1WlRmjMZlW,10
Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:5rTIpPWeO0IL4HWlGWrz5G,12
Brick By Brick,Arctic Monkeys,Suck It and See,spotify:track:5UBoePilDHnTiBm3PjUdDu,16
Bring It on Home - Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:7sN2xvLngIWaFTGsMfCUPX,18
Bring It On Home / Bring It On Back,Led Zeppelin,How The West Was Won,spotify:track:0B2QdK7qYJXY4EJ3cCHnqO,1
Broken,Gorillaz,Plastic Beach,spotify:track:3THFKx88trZuOFlssVLJ5G,7
Bros,Wolf Alice,Bros - Single,spotify:track:0rbtiwy6boevh8WTnKCEZX,1
Brother,Mac DeMarco,Salad Days,spotify:track:2xcRTNxhhCL5HbCp4UGkjh,25
Buddy Holly,Weezer,Weezer,spotify:track:7GptbanebPZYkLPvjNfd6m,1
Buffalo Seven,Swayzak,Dirty Dancing,spotify:track:3bMwR4Z5mjO5DDyXXLm7G8,1
"Build God, Then We'll Talk",Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4rstj4vgkFq49R2VV0fbxX,6
Build Me Up Buttercup,The Foundations,Jukebox Legends,spotify:track:41ujo9qv7GdZvFNYixOxW7,23
Build Me Up Buttercup,The Foundations,Build Me Up Buttercup (The Complete Pye Collection),spotify:track:1LaGFtGh2yoBipaCdqJeRU,23
Build Me up Buttercup (Rerecorded),The Foundations,The Wonderful World of the 60's - 100 Hit Songs,spotify:track:34iG5zmeF6LFTWmucL3i57,5
Bulletproof - The Voice Performance,Melanie Martinez,Bulletproof,spotify:track:1Hi3Xq2CGIPNrxgEwc2DRv,12
"Bullwinkle, Pt. II",The Centurians,Surfers' Pajama Party,spotify:track:5Hn7uZqDarw5VTNX1XluV3,7
Burn Down The Mission,Elton John,Tumbleweed Connection,spotify:track:3ggTCH9i9dJ0sRdAxFGzcr,1
Burn the Witch,Radiohead,Burn the Witch,spotify:track:3dAxzv7hkxipbuWJaOMzAl,1
Burnin' Up,Jonas Brothers,A Little Bit Longer,spotify:track:72jGj8k9C7DIQesDYenUT3,4
Burning Airlines Give You So Much More - 2004 Digital Remaster,Brian Eno,Taking Tiger Mountain (By Strategy),spotify:track:0QoLFuJeadUqLmIP6HDuB5,23
Burnout,Green Day,Dookie,spotify:track:7dVDWf0wud70V4PgYfKnaG,1
Bury It,CHVRCHES,Every Open Eye,spotify:track:5aCImDeFaWVZB4BFfadf0c,1
Bus Stop,The Hollies,The Air That I Breathe - The Very Best of the Hollies,spotify:track:2J5c5e87qyVAQ2fdmPhVNP,1
Bus Stop - 2003 Remaster,The Hollies,50 at Fifty,spotify:track:6acDfQx6xLYnNIikaKihaB,17
Busy Earnin',Jungle,Jungle,spotify:track:07tOsOR7E9zW89v2FqzsdG,2
But It's Better If You Do,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:2ZqTtndqAZDRAWw2vgZwQK,22
Buttons,The Weeks,Buttons,spotify:track:356fpTDiwtRiupgwKdj5L4,2
Buttons to Push Buttons,Modest Mouse,"White Lies, Yellow Teeth / Buttons to Push the Buttons",spotify:track:1OWQczayQubF1McgKR2wLw,1
Bye Bye Baby,temposhark,Bye Bye Baby,spotify:track:5MNOBZeW4p5B27ArHbCVrd,1
Bye Bye Bye,Further Seems Forever,Punk Goes Pop,spotify:track:1PPJ9tahX2DKywbBt4eXxm,3
C & C,The Frights,The Frights,spotify:track:0xs3nOb9WDmi0f23KltPvr,18
Cabaret (feat. Drake),Justin Timberlake,The 20/20 Experience - 2 of 2,spotify:track:6rStvYTbbuye0Pjg1H6poR,2
Cabaret: If You Could See Her (The Gorilla Song),John Kander,Cabaret (Original Broadway Cast Recording),spotify:track:2LzbtRoiTJdrqA567ZhSRo,2
Cabaret: Perfectly Marvelous,John Kander,Cabaret (Original Broadway Cast Recording),spotify:track:5DCIqWyc0Rzab8p5JYMgkP,2
Caffeine Cold,Fall Out Boy,PAX AM Days,spotify:track:13NRQMlHrN1HqO7O1Pz25C,2
Cake,Melanie Martinez,Cry Baby,spotify:track:5H3TCfiw0CQTX1XU7A9TXM,6
California,Joni Mitchell,Blue,spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1,1
California and the Slipping of the Sun,Gorillaz,The Fall,spotify:track:78GbxCi0qFRgynp5FFIVYG,1
California Kids,Weezer,Weezer (White Album),spotify:track:0UbS4oWIo2nUXeTxsvFaN1,1
California Soul,Marvin Gaye,Easy,spotify:track:4TrJgznJbv01CJWl2JDt0n,1
Call For No One Else,Talk In Tongues,Alone With A Friend,spotify:track:5kMNvidzdHfGwwtUkynchw,3
Calm Before the Storm,Fall Out Boy,Take This to Your Grave,spotify:track:0dqREqnSQyV4mBwfPdFbLk,1
Camisado,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:2hgkutEHVmJRg7drAJAFHi,3
Can I Get A Witness - Album Version / Stereo,Marvin Gaye,The Complete Collection,spotify:track:6wJhMY0KolLMaRFXkJ5sGC,2
Can You Get To That,Funkadelic,Maggot Brain,spotify:track:3SWZ9fHtWMxwkFok5qhhpO,1
Can You See Me,Jimi Hendrix,Are You Experienced,spotify:track:41j3QgPNvLSoWBucJuInCZ,3
Can't Buy Me Love - Remastered 2015,The Beatles,1,spotify:track:38Vb1J5W5LOs0i7SAF76pa,1
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,spotify:track:6RsWqX8zABZLhZydXxEFOm,20
Can't Feel My Face,The Weeknd,Can’t Feel My Face,spotify:track:6FXNfYIY6iEeCKuIeSYWgg,20
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",spotify:track:6JV2JOEocMgcZxYSZelKcc,4
Cancer,My Chemical Romance,The Black Parade,spotify:track:1aEL9mOs7gpouuYcQHK48W,3
Cannon,The White Stripes,The White Stripes,spotify:track:0vpQoEGLjjrhoDK1mhFj52,1
Cape Dory,Tennis,Cape Dory,spotify:track:5uC1AbjlFs7K1DexKY4JEa,1
Car Underwater,Armor For Sleep,What To Do When You Are Dead,spotify:track:4CilIy3dA3P9Tq2NFqKEOX,1
Caramel - Live,Blur,Parklive,spotify:track:611tHx8FH7HpeBeIX77dLv,1
Caravan,Rush,Clockwork Angels,spotify:track:43l8BalXmo4y50runkgJEh,2
Cardiac Arrest,Bad Suns,Cardiac Arrest - Single,spotify:track:3pxDFUN3LrSGq6RrUKHtaG,1
Carissa,Sun Kil Moon,Benji,spotify:track:4BPorm0Z0NPsnqeQpfua6h,2
Carol Brown,Flight of the Conchords,I Told You I Was Freaky,spotify:track:16TyUTZ2nkyZ3tYZAhLPnZ,15
Carousel,Melanie Martinez,Dollhouse,spotify:track:6fHSRCVaoH9Lel6cIU0Taf,40
Carousel,Melanie Martinez,Cry Baby,spotify:track:5nHTLEJ10zaqdnKqLriah4,40
Carousel - Bleep Bloop Remix,Melanie Martinez,Carousel,spotify:track:5xFUq3Tn2gQCK1pxnj7o72,15
Carousel - Bobby Green Remix,Melanie Martinez,Carousel,spotify:track:128PlQAbXh49c3s5GZBl0H,17
Carousel - Eric Sharp Radio Mix,Melanie Martinez,Carousel,spotify:track:3MD4XymKTi13cymoJGaOxl,13
Carousel - SNBRN Remix,Melanie Martinez,Carousel,spotify:track:78JQ2UmKAQYpXOWUBGd1ZJ,12
Carpe Diem,Green Day,¡UNO!,spotify:track:6focoSGn0PDqhZvTFLhvsc,1
Carried Away,Passion Pit,Gossamer,spotify:track:52a6VcF23v5HB7KfDEmBHq,8
Carry On,fun.,Some Nights,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,1
Carry You Home,Zara Larsson,Uncover,spotify:track:3MK9jSYbg92Fct9UPD8I1v,1
Carter & Cash,Tor Miller,Carter & Cash,spotify:track:1xjv6x4lj8m2Vx1WYJzPye,4
Casual Affair,Panic! At The Disco,"Too Weird to Live, Too Rare to Die!",spotify:track:2zkXavDV9dw8uR0pfhsBt2,2
Catamaran,Allah-Las,Allah-Las,spotify:track:0y6Mp5Y1OxHtzxi6AwewPt,7
Catamaran,Bear Vs. Shark,Terrorhawk,spotify:track:0IVIVBL6rCTgx7RxnJr7cm,7
Catapult,Arctic Monkeys,Cornerstone,spotify:track:482GD7FUe35QCZ4TFjNDwt,7
Catch,The Cure,"Kiss Me, Kiss Me, Kiss Me",spotify:track:2aJ6PwdTLJRhOMX7KIySvv,5
Catch Hell Blues,The White Stripes,Icky Thump,spotify:track:4J1ULwp3VLz9gTVZT3Xktk,1
Caterpillar Crawl,The Lively Ones,Surf Rider,spotify:track:2ZzQyhYslMeChl0RJdmB80,1
Catfish Blues,Jimi Hendrix,Blues,spotify:track:3lnavfgHUTrxdRqcPmhqUA,1
Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,spotify:track:6QhXQOpyYvbpdbyjgAqKdY,1
Cecilia - Single Mix,Simon & Garfunkel,Greatest Hits,spotify:track:11CeyEFt21BvAICfd4U8FA,33
Cecilia And The Satellite,Andrew McMahon in the Wilderness,Andrew McMahon In The Wilderness,spotify:track:1MSM3Fo2fvnwVqMcz8Jhjq,1
Celeste,Ezra Vine,Celeste EP,spotify:track:23cj0rlc0UtTBaCg60VCkm,1
Celluloid Heroes,The Kinks,Everybody's in Show-Biz,spotify:track:7G5WXlwVsmTaubelbL3EYD,1
Centuries,Fall Out Boy,Centuries,spotify:track:1N1JEeVv5TO2wQpk7vGVLs,29
Centuries,Fall Out Boy,American Beauty/American Psycho,spotify:track:04aAxqtGp5pv12UXAg4pkq,29
Chained,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:6gzJTNPswQ3e9RLepIkK0y,1
"Champagne For My Real Friends, Real Pain For My Sham Friends",Fall Out Boy,From Under The Cork Tree,spotify:track:78A2FZKzGtkaIIlov5te9S,2
Chandrodhayam - Version Revival,T. M. Soundararajan,Chandrodhayam (Original Motion Picture Soundtrack),spotify:track:1HQ0FjALWQp2JBlishQXU9,13
Changes,Langhorne Slim,The Spirit Moves,spotify:track:0gKiONJeEtwb3hps4sUgyn,1
Changes - 1999 Remastered Version,David Bowie,Hunky Dory,spotify:track:1UBilOBSTjHxFBpsHNfykQ,19
"Changes - Live At Filmore East, New York/1970/1997 Digital Remaster",Jimi Hendrix,Band Of Gypsys,spotify:track:1VafprQI9VCcpT39uMO8OQ,1
Channel 5: The Musical - Studio,Bo Burnham,what.,spotify:track:5h74WE3hSIqgIBhrbGQEhx,5
Chariot - Stripped Version,Gavin DeGraw,Chariot - Stripped,spotify:track:4wYIQRvu7JpP3h2v5o1IOe,1
Charlotte's Web,The Statler Brothers,Gold,spotify:track:3T7XpQRo0W5MsBCtbCo1xE,1
Chase,Giorgio Moroder,Midnight Express,spotify:track:3CgonfeyRh23O9F4aKiIbW,12
Chase The Devil,Max Romeo,The Max Romeo Catalogue Chapter 10 Verse 145-160,spotify:track:4ymTPNY0PJDw3ysfe9doCP,5
Chasin' Honey,Wild Party,Phantom Pop,spotify:track:0Vlm1v73Z0bAHdLtMkb07X,1
Chateau Lobby #4 (in C for Two Virgins),Father John Misty,"I Love You, Honeybear",spotify:track:2eg2gvPXuwZ9FyrPaLgrXi,7
Cheap Talk,Death From Above 1979,The Physical World,spotify:track:5X9D4hPl4K6FeZrw9Ws6ee,3
Cheating (Bonus Track),The Animals,Animalisms,spotify:track:5Yl623nUsrMf5QBe5dvzb3,24
Chelsea Dagger,The Fratellis,Costello Music,spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,1
Chemical World - 2012 Remaster,Blur,Modern Life Is Rubbish,spotify:track:2ZU4gtRTj53RJddZkqeOu7,1
Cherry Bomb,The Runaways,The Runaways,spotify:track:7cdnq45E9aP2XDStHg5vd7,20
Cherry Wine - Live,Hozier,Hozier,spotify:track:0bZ52QzCCKfrfOqs7za6lI,1
Chicago,Sufjan Stevens,Illinois,spotify:track:7Bo0xLcXWx3pdhqwthqGaz,1
Chicago Is So Two Years Ago,Fall Out Boy,Take This to Your Grave,spotify:track:3P8zrkBArAfdjFJxPtZRUO,2
China Girl - 2002 Remaster,David Bowie,China Girl,spotify:track:7Dy1LOaEeuYOEe5k17T3Rh,2
Chun Li Flying Bird Kick,Arctic Monkeys,I Bet You Look Good On The Dance Floor,spotify:track:7AV3uXeLG3DKrMsjdwnlv0,7
Church on Sunday,Green Day,Warning,spotify:track:1a2aGhclRcNXQ8wq4V06x4,3
Cigarette Daydreams,Cage The Elephant,Melophobia,spotify:track:2tznHmp70DxMyr2XhWLOW0,14
Cigarette Smoker Fiona,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,spotify:track:5pY3XAdMEHHctUYBpLDCqI,5
Citizen Erased,Muse,Origin of Symmetry,spotify:track:0PEogXgSTxYjiL9oltS2Oc,3
Class Historian,BRONCHO,Just Enough Hip To Be Woman,spotify:track:5iaWq4djtfWZk8McqrtprO,1
Clint Eastwood,Gorillaz,Gorillaz,spotify:track:7yMiX7n9SBvadzox8T5jzT,1
Closing Time,Semisonic,20th Century Masters: The Millennium Collection: Best Of Semisonic,spotify:track:1A5V1sxyCLpKJezp75tUXn,1
Cloud of Unknowing (feat. Bobby Womack and Sinfonia ViVA),Gorillaz,Plastic Beach,spotify:track:0NDOVMOT6ah2k6HuXLrq5x,5
Clover Over Dover - 2012 Remaster,Blur,Parklife,spotify:track:6ErEhafrAEQArcTZgnRpTJ,1
Coconut,Harry Nilsson,Personal Best: The Harry Nilsson Anthology,spotify:track:7eth0jUe6YneLljRNBeplO,4
Coffee & TV,Blur,13,spotify:track:5eSllZgRWCIJsDTAqFRwQw,14
Coffee & TV - Live,Blur,Parklive,spotify:track:4Mcb3vBkhTTPchD7My0HEU,1
Cold Cold Water,Mirah,Cold Cold Water,spotify:track:1nknhnHN3xztcx8TQ3qwbK,10
Cold Cold Water,Mirah,Joyride: Remixes,spotify:track:4AFBCs0HDimpsEcLHTxp6c,10
Cold Cold Water,Mirah,Advisory Committee,spotify:track:4VmAPLPwETIJJDhgQ92rhk,10
Cold Cold Water (Electrosexual & Abberline),Mirah,Joyride: Remixes,spotify:track:73PfMgOuS5uaWmUE6xgtcR,2
Coleen,The Heavy,Great Vengeance and Furious Fire,spotify:track:41DYCO5zBcYDgyvc7mxotb,1
Collar Full,Panic! At The Disco,"Too Weird to Live, Too Rare to Die!",spotify:track:1zN3CZlafjfEiMR9uXQGrW,2
Colors,Halsey,BADLANDS,spotify:track:4FqMPJlvfY5Nfo3gRKcNxl,1
Come Alive,WE ARE TWIN,Xtra Love,spotify:track:4n8PUr65eWkdGakNRu9G6o,4
Come and Get Your Love (Rerecorded Version),Redbone,The Best Of Redbone,spotify:track:2T43UrvAg60ubJVo5KQ3t7,22
Come As You Are,Nirvana,Nevermind,spotify:track:4P5KoWXOxwuobLmHXLMobV,57
Come As You Are - 1992/Live at Reading,Nirvana,Live at Reading,spotify:track:1FmyQsaX4olWP8OOHzVT6c,3
Come As You Are - Live,Nirvana,MTV Unplugged In New York,spotify:track:3sYWyVGfPuit80szWXhrRA,3
Come Back To Me,Urban Cone,Polaroid Memories,spotify:track:28OBjsObwOY6JY86C2dalp,1
Come Get It Bae,Pharrell Williams,G I R L,spotify:track:444P4wvSDa0SD5HE4YGx9B,2
Come Get To This,Marvin Gaye,The Very Best Of Marvin Gaye,spotify:track:02a5PTURJQ4J7hRDL8u9DC,1
Come Get to This (Live),Marvin Gaye,Live In Montreux 1980,spotify:track:54GlUZO7JUwmV3L5hQNXcX,1
Come On Eileen,Dexys Midnight Runners,Too Rye Ay,spotify:track:0EMmVUYs9ZZRHtlADB88uz,8
"Come On, Come On",Smash Mouth,All Star Smash Hits,spotify:track:1UiC17oEOjwwOhGtT76qbI,1
Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,Sufjan Stevens,Illinois,spotify:track:6oNs211OtOGzyZ2fvnMPHS,26
Come To Daddy - Pappy Mix Version,Aphex Twin,Come To Daddy,spotify:track:6970Knogt2edTKTUiWWfna,6
Come Together - Remastered 2009,The Beatles,Abbey Road,spotify:track:2EqlS6tkEnglzr7tkKAAYD,21
Come with Me Now,KONGOS,Lunatic,spotify:track:2kWowW0k4oFymhkr7LmvzO,3
Coming of Age,Foster The People,Coming of Age,spotify:track:3lXYJJYqh2oFL1U3yVec73,1
Coming Soon - Remastered 2011,Queen,The Game,spotify:track:7FXE12wdShUBmxiCUngATk,1
Complicated,Avril Lavigne,Let Go,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,2
Congratulations,MGMT,Congratulations,spotify:track:6kblAEj0T0312fv5QWsXzo,18
Conquest,The White Stripes,Icky Thump,spotify:track:1ITd91pncftIqQ2tCJsSFT,1
Constant Headache,Joyce Manor,Joyce Manor,spotify:track:4eiF0SvfWi0Y78HyIOaQCZ,3
Cool for Cats,Squeeze,Spot the Difference,spotify:track:1tAYRLdt87OJFFoTJWfCnX,3
Cool It Now,New Edition,New Edition,spotify:track:5LkcAjqj5NOctNGi2qUjlw,7
Cool Kids,Echosmith,Talking Dreams,spotify:track:13P5rwmk2EsoFRIz9UCeh9,4
Corn Mouth,Aphex Twin,Richard D. James Album,spotify:track:1Zmn9iLalT1BGfNvO7yuqX,5
