Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6h6x40tYlfthA5Qkz6oACB,"18H0sAptzdwid08XGg1Lcj","Holy Books","Outrage! Is Now","Death From Above 1979",2017-09-08,229173,29,spotify:user:prancingoctopus,2023-12-03T22:59:53Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.305,0.871,7,-4.857,1,0.0444,0.0000829,0.146,0.494,0.29,175.08,4
21uFPefbgeR3QLVJWATlrr,"1r1uxoy19fzMxunt3ONAkG","Scott Street","Stranger in the Alps (Deluxe Edition)","Phoebe Bridgers",2018-10-02,305000,76,spotify:user:prancingoctopus,2023-12-03T23:00:02Z,"indie pop,la indie,pov: indie",0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,4
3XBPCbTU9rSGuyuK7Xbj4B,"4FZ3j1oH43e7cukCALsCwf","Sixteen Saltines","Blunderbuss","Jack White",2012-04-20,155720,54,spotify:user:prancingoctopus,2023-12-03T23:00:10Z,"alternative rock,blues rock,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,punk blues,rock",0.603,0.868,11,-7.879,0,0.0887,0.0136,0.00000704,0.0767,0.679,131.532,4
6gU9OKjOE7ghfEd55oRO57,"7tYKF4w9nC0nq9CsPZTHyP","The Weekend","Ctrl","SZA",2017-06-09,272186,78,spotify:user:prancingoctopus,2023-12-03T23:00:20Z,"pop,r&b,rap",0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,3
7CabeZgdJrqCdbgSwFeoPQ,"1HxXNvsraqrsgfmju1yKk8","The Weekend","Sports","Modern Baseball",2012-11-27,210250,52,spotify:user:prancingoctopus,2023-12-04T00:07:59Z,"alternative emo,emo,philly indie,pov: indie",0.668,0.786,8,-6.751,1,0.0417,0.0166,0.00000161,0.326,0.63,119.063,4
3td69vL9Py7Ai9wfXYnvji,"0SwO7SWeDHJijQ3XNS7xEE","When You Die","Little Dark Age","MGMT",2018-02-09,263880,67,spotify:user:prancingoctopus,2023-12-04T00:08:10Z,"alternative rock,indie rock,indietronica,modern rock,rock",0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,4
4P9k1R3SxpXzuRQolWsYwg,"492I2sQFcHDcsZECYX25dE","When You Die","The Lamb","Lala Lala",2018-09-28,152302,29,spotify:user:prancingoctopus,2023-12-04T00:08:13Z,"bubblegrunge",0.534,0.676,1,-6.399,1,0.0429,0.582,0.0000264,0.186,0.376,134.102,4
0IRRrDxpuXtIAH7qGvAt1C,"07VKGw5BhunkwMnvz71Z1h","I'm Not Depressed","The Heart Is a Kaleidoscope","Short Fictions",2017-11-04,168195,10,spotify:user:prancingoctopus,2023-12-04T00:08:22Z,"5th wave emo,midwest emo,pittsburgh indie,pittsburgh indie rock",0.276,0.937,7,-3.271,1,0.0892,0.000186,0.00847,0.275,0.686,157.745,4
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,82,spotify:user:prancingoctopus,2023-12-04T00:08:27Z,"pop rap,rap,trap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
2BlH4rNgJNTuURjKkSKnWz,"5LMPXUMhWXshBPjrqvZOfv","Song of the Summer","Pop Music","Remo Drive",2018-03-09,190926,24,spotify:user:prancingoctopus,2023-12-04T00:08:37Z,"alternative emo,bubblegrunge,emo",0.429,0.94,11,-5.955,1,0.0571,0.000298,0.0000269,0.165,0.677,82.447,4
3z34424BttGlU2lTT3CneM,"4wXchxfTTggLtzkoUhO86Q","Still Clean","Clean","Soccer Mommy",2018-03-02,241805,36,spotify:user:prancingoctopus,2023-12-04T00:09:07Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.538,0.205,2,-12.856,1,0.03,0.889,0.0000789,0.116,0.183,101.756,4
0CZffHqnD0wTzHEVZei38H,"5LMPXUMhWXshBPjrqvZOfv","Trying 2 Fool U","Greatest Hits","Remo Drive",2017-03-17,250293,32,spotify:user:prancingoctopus,2023-12-04T00:09:16Z,"alternative emo,bubblegrunge,emo",0.407,0.855,3,-5.267,1,0.0792,0.000907,0.00000448,0.106,0.345,100.103,4
6q2Djze0KZbH4JBaW3EpPm,"0wNZvrIMNUCs24G0wFg2D6","All This Useless Energy","POST-","Jeff Rosenstock",2018-01-01,200593,26,spotify:user:prancingoctopus,2023-12-04T00:09:23Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.408,0.879,10,-4.253,1,0.0347,0.0026,0.0718,0.246,0.346,95.515,4
1PkZlo4ZINrcGCFZGaN9ts,"2vnB6tuQMaQpORiRdvXF9H","February","Crybaby","Beach Bunny",2017-06-01,213900,42,spotify:user:prancingoctopus,2023-12-04T00:09:34Z,"bubblegrunge,chicago indie,indie pop,pov: indie",0.634,0.655,11,-7.404,1,0.0286,0.00349,0.0000306,0.302,0.58,130.013,4
5vEE1d5gkv3pgfZyppLeX8,"58XGUNsRNu3cVOIOYk5chx","Girlfriend","Melted","Ty Segall",2010-05-25,132760,41,spotify:user:prancingoctopus,2023-12-04T00:09:42Z,"bay area indie,garage rock,indie rock,lo-fi,neo-psychedelic,noise pop,noise rock,oc indie",0.224,0.925,11,-1.71,0,0.0834,0.000596,0.00000135,0.0663,0.378,138.022,4
0NcpDHxwyI39iZhhuMya4j,"568ZhdwyaiCyOGJRtNYhWf","Hush","When We Rock, We Rock and When We Roll, We Roll","Deep Purple",1978,266240,41,spotify:user:prancingoctopus,2023-12-04T00:09:50Z,"album rock,classic rock,hard rock,metal,rock",0.587,0.616,5,-14.234,1,0.0486,0.246,0.162,0.079,0.473,108.838,4
5ghSt8j5291C2uLLqT7aLv,"0wNZvrIMNUCs24G0wFg2D6","TV Stars","POST-","Jeff Rosenstock",2018-01-01,260556,23,spotify:user:prancingoctopus,2023-12-04T00:09:58Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.307,0.576,2,-6.29,1,0.0366,0.0274,0.0000222,0.0711,0.171,176.227,4
0fh7aMfoZJn6Eswsov2ylF,"5LMPXUMhWXshBPjrqvZOfv","I'm My Own Doctor","Greatest Hits","Remo Drive",2017-03-17,267550,43,spotify:user:prancingoctopus,2023-12-04T00:10:06Z,"alternative emo,bubblegrunge,emo",0.658,0.897,1,-5.981,1,0.0765,0.0028,0.00000198,0.0841,0.509,129.925,4
70MqJOpUHPB10OzrI06x7U,"2zLkcj2ouaDYpb2mmqim6f","Son of a Lovin' Man","Quentin Tarantino's Once Upon a Time in Hollywood Original Motion Picture Soundtrack","Buchanan Brothers",2019-07-26,176693,44,spotify:user:prancingoctopus,2023-12-04T00:10:16Z,"bubblegum pop",0.662,0.834,11,-5.887,0,0.0606,0.645,0.0000122,0.306,0.843,132.641,3
1ncpscU530FBOReZVgp7Jj,"0wNZvrIMNUCs24G0wFg2D6","Staring Out the Window at Your Old Apartment","WORRY.","Jeff Rosenstock",2016-10-14,201862,40,spotify:user:prancingoctopus,2023-12-04T00:10:34Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.375,0.427,7,-6.808,1,0.0283,0.336,0,0.324,0.33,167.572,4
4OcyCY0fwndO0omTUoc4YI,"5LMPXUMhWXshBPjrqvZOfv","The Devil","Natural, Everyday Degradation","Remo Drive",2019-05-31,240986,20,spotify:user:prancingoctopus,2023-12-04T00:10:46Z,"alternative emo,bubblegrunge,emo",0.457,0.977,10,-3.424,1,0.0654,0.0115,0,0.248,0.301,129.922,4
44IyxD6bPOAJZLw5K1mCbt,"6l3BRLCpzfC8yxqf9thWAg","Georgia","Yuck","Yuck",2011-02-15,216413,20,spotify:user:prancingoctopus,2023-12-04T00:11:06Z,"noise pop,noise rock,nu gaze",0.322,0.964,2,-2.598,1,0.0778,0.00151,0.000761,0.296,0.507,151.59,4
5YTJXAM6j8jEQ5vC8Q67GL,"1r1uxoy19fzMxunt3ONAkG","Georgia","Stranger in the Alps","Phoebe Bridgers",2017-09-22,247306,66,spotify:user:prancingoctopus,2023-12-04T00:11:13Z,"indie pop,la indie,pov: indie",0.478,0.439,2,-11.877,1,0.05,0.865,0.0122,0.105,0.287,101.893,4
043dDJ9u0PQ3ooAXMgcwOe,"5cj0lLjcoR7YOSnhnX0Po5","MOOO!","Amala (Deluxe Version)","Doja Cat",2019-03-01,285053,61,spotify:user:prancingoctopus,2023-12-04T00:11:19Z,"dance pop,pop",0.869,0.532,7,-7.186,1,0.23,0.517,0,0.103,0.509,89.004,4
6w2e5BZeKzEhGmOaZgNzqE,"1HxXNvsraqrsgfmju1yKk8","Timmy Bowers","You're Gonna Miss It All","Modern Baseball",2014-02-11,125334,39,spotify:user:prancingoctopus,2023-12-04T00:11:26Z,"alternative emo,emo,philly indie,pov: indie",0.349,0.265,6,-17.698,1,0.0315,0.839,0.0292,0.327,0.376,139.77,3
6pB6TO6Bqb1iPUUxwmlNhc,"0wNZvrIMNUCs24G0wFg2D6","We Begged 2 Explode","WORRY.","Jeff Rosenstock",2016-10-14,224150,43,spotify:user:prancingoctopus,2023-12-04T00:11:34Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.559,0.337,11,-7.17,1,0.0279,0.113,0,0.127,0.274,100.384,3
3BGzKSHUVJawX3x2z6W7js,"1r1uxoy19fzMxunt3ONAkG","You Missed My Heart","Stranger in the Alps (Deluxe Edition)","Phoebe Bridgers",2018-10-02,417493,50,spotify:user:prancingoctopus,2023-12-04T00:11:42Z,"indie pop,la indie,pov: indie",0.325,0.114,0,-14.155,1,0.0414,0.963,0.000015,0.106,0.0862,74.951,4
6tJ6jkPJTKEarwzoveoKk9,"5LMPXUMhWXshBPjrqvZOfv","Blue Ribbon","Pop Music","Remo Drive",2018-03-09,143962,37,spotify:user:prancingoctopus,2023-12-04T00:11:55Z,"alternative emo,bubblegrunge,emo",0.584,0.92,1,-5.951,1,0.0557,0.000979,0.000009,0.127,0.565,138.043,4
