Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
65yrKuYdBYsMA1ItIngmjc,"0Raaw7kr1Vzat4ZvHzjsJR","Clusterhug","RAZZMATAZZ","I DONT KNOW HOW BUT THEY FOUND ME",2020-10-23,192066,51,spotify:user:prancingoctopus,2023-12-04T00:44:05Z,"alt z,pov: indie",0.476,0.837,0,-4.067,1,0.052,0.00324,0,0.105,0.23,121.901,4
4j1OTpSF5ejqYPKwqHvlzM,"33yje3hgpNfdXpqdJQcrt9","Drunk II","Patience","Mannequin Pussy",2019-06-21,268695,50,spotify:user:prancingoctopus,2023-12-04T00:44:20Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.473,0.958,7,-3.67,1,0.0372,0.0000411,0.425,0.0793,0.47,136.022,4
5HAv1Ckfe50DUjv8ghwTrz,"4qwGe91Bz9K2T8jXTZ815W","Escapade","Rhythm Nation 1814","Janet Jackson",1989-09-19,283933,55,spotify:user:prancingoctopus,2023-12-04T00:44:28Z,"dance pop,r&b,urban contemporary",0.806,0.954,1,-6.741,1,0.0514,0.0259,0.000617,0.176,0.701,115.229,4
6HDbazzz9BHKufmSfuLTVE,"72X6FHxaShda0XeQw3vbeF","Melon Yellow","Souvlaki","Slowdive",1994-11-05,233506,43,spotify:user:prancingoctopus,2023-12-04T00:44:36Z,"alternative rock,dream pop,reading indie,shoegaze",0.397,0.379,6,-10.473,0,0.0301,0.438,0.742,0.0751,0.31,128.348,4
0e1yfIkdDkvhSo2dFYCZIL,"2KEqzdPS7M5YwGmiuPTdr5","Paradisin'","SAWAYAMA","Rina Sawayama",2020-04-17,186017,44,spotify:user:prancingoctopus,2023-12-04T00:44:45Z,"art pop,electropop,escape room,indie pop",0.59,0.749,0,-2.816,1,0.0532,0.0153,0,0.19,0.61,87.512,4
06Xbkn7jJHnuCixVONbjQT,"090VebphoycdEyH165iMqc","The Greatest Performance of My Life - 2000 Remaster","I Capricorn","Shirley Bassey",1972,208640,24,spotify:user:prancingoctopus,2023-12-04T00:44:55Z,"adult standards,easy listening",0.271,0.441,0,-11.441,0,0.103,0.82,0.00000976,0.179,0.247,81.816,4
3e6ebtUCZ0tZL1J7wvM8Xi,"7jVv8c5Fj3E9VhNjxT4snq","VOID","MONTERO","Lil Nas X",2021-09-17,248407,53,spotify:user:prancingoctopus,2023-12-04T00:45:07Z,"lgbtq+ hip hop",0.609,0.438,6,-8.486,0,0.0311,0.626,0.00011,0.103,0.176,139.875,4
74cTLzttRYdy798wjmudYR,"090VebphoycdEyH165iMqc","(Where Do I Begin) Love Story - 1994 Remaster","Something Else","Shirley Bassey",1971,197440,57,spotify:user:prancingoctopus,2023-12-04T00:45:15Z,"adult standards,easy listening",0.41,0.427,2,-9.695,1,0.0374,0.618,0.00000208,0.067,0.557,95.193,4
3gLe1SDGLShBTQr0BAwDKl,"2JSjCHK79gdaiPWdKiNUNp","A House Is Not a Home","The Dionne Warwick Collection: Her All-Time Greatest Hits","Dionne Warwick",1989,188493,34,spotify:user:prancingoctopus,2023-12-04T00:45:24Z,"adult standards,brill building pop,disco,quiet storm,soft rock,vocal jazz",0.273,0.225,5,-13.69,1,0.033,0.902,0.0000304,0.154,0.246,72.588,4
5vRXG939KMWdIPdLRYo9kw,"0Raaw7kr1Vzat4ZvHzjsJR","New Invention","RAZZMATAZZ","I DONT KNOW HOW BUT THEY FOUND ME",2020-10-23,191593,59,spotify:user:prancingoctopus,2023-12-04T00:45:30Z,"alt z,pov: indie",0.489,0.854,0,-3.03,1,0.079,0.00842,0.00000406,0.091,0.763,180.138,4
5eoU0tj9CAKZMYXsQBJqe9,"0HrOhPmbqaxsuRlfJ5SExg,2cAvReLDmjFQtCJFDJbHBU","this is heaven & id die for it","A Whole Fucking Lifetime of This","American Pleasure Club,Teen Suicide",2018-02-16,243239,42,spotify:user:prancingoctopus,2023-12-04T00:45:38Z,"lo-fi indie,small room,lo-fi emo,pov: indie",0.104,0.751,7,-5.96,1,0.05,0.392,0.0016,0.117,0.589,166.947,4
11LmqTE2naFULdEP94AUBa,"6olE6TJLqED3rqDCT0FyPh","Heart-Shaped Box","In Utero (Deluxe Edition)","Nirvana",1993-09-21,281160,81,spotify:user:prancingoctopus,2023-12-04T00:45:45Z,"grunge,permanent wave,rock",0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4
1I3XuGIh2qluBSUknDyA62,"3WaJSfKnzc65VDgmj2zU8B","Say Hello to the Angels","Turn On The Bright Lights","Interpol",2002-08-20,268333,52,spotify:user:prancingoctopus,2023-12-04T00:45:53Z,"alternative dance,alternative rock,indie rock,indietronica,modern rock,rock",0.318,0.879,9,-5.651,0,0.0375,0.0000354,0.928,0.0904,0.3,102.921,4
4zDhFZz6XsyUGFNduYb2nR,"3N8Hy6xQnQv1F1XCiyGQqA","A Trophy Fathers Trophy Son","Let's Cheers To This","Sleeping With Sirens",2011-05-09,222853,55,spotify:user:prancingoctopus,2023-12-04T00:46:02Z,"neon pop punk,pop emo,pop punk,screamo",0.186,0.952,4,-3.385,0,0.193,0.00244,0,0.544,0.329,177.948,3
218U1R2XrDJCpwNeGNsye1,"33yje3hgpNfdXpqdJQcrt9","Clams","Patience","Mannequin Pussy",2019-06-21,38474,34,spotify:user:prancingoctopus,2023-12-04T00:46:09Z,"bubblegrunge,indie punk,modern hardcore,modern power pop,riot grrrl",0.407,0.997,11,-2.839,0,0.0698,0.00000817,0.939,0.415,0.204,103.75,4
6x4gmilRgCyOkPQU3TZXQo,"2ApaG60P4r0yhBoDCGD8YG","Rose Parade","Either/Or: Expanded Edition","Elliott Smith",2017-03-10,208466,44,spotify:user:prancingoctopus,2023-12-04T00:46:15Z,"alternative rock,indie rock,melancholia,singer-songwriter",0.75,0.447,2,-11.706,1,0.0292,0.348,0.782,0.346,0.261,102.361,3
6kOHjAOLz9IvUiRGf72Kec,"5PbpKlxQE0Ktl5lcNABoFf","Sober to Death","Twin Fantasy","Car Seat Headrest",2018-02-16,304427,67,spotify:user:prancingoctopus,2023-12-04T00:46:20Z,"furry,indie rock,pov: indie",0.512,0.543,7,-6.857,1,0.0343,0.189,0.000649,0.323,0.236,114.963,4
7lONNPPGmB4bYC7Nmw2nOK,"3ztRX1UoIOsFqpD7dB6R8O,5FJKTwdeCFfs7ZX66hNTSJ","Toasting (feat. Al Menne)","Let Me Do One More","illuminati hotties,Al Menne",2021-10-01,37143,24,spotify:user:prancingoctopus,2023-12-04T00:46:27Z,"bubblegrunge",0.479,0.384,10,-7.117,1,0.0625,0.712,0.00000417,0.199,0.448,109.324,4
33HRECrmuelZxOpid6XTNX,"72X6FHxaShda0XeQw3vbeF","Alison","Souvlaki","Slowdive",1993,230986,65,spotify:user:prancingoctopus,2023-12-04T00:46:33Z,"alternative rock,dream pop,reading indie,shoegaze",0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,4
6cq70x9O5M5x4j3O38Zvw6,"18H0sAptzdwid08XGg1Lcj","All I C Is U & Me","Outrage! Is Now","Death From Above 1979",2017-09-08,180719,35,spotify:user:prancingoctopus,2023-12-04T00:47:13Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.482,0.941,10,-5.067,0,0.0528,0.00186,0.00429,0.547,0.698,180.052,4
3ZziyMPW0SQALwqoXur5Os,"18H0sAptzdwid08XGg1Lcj","Caught Up","Outrage! Is Now","Death From Above 1979",2017-09-08,270839,40,spotify:user:prancingoctopus,2023-12-04T00:47:21Z,"canadian rock,dance-punk,garage rock,indietronica,modern alternative rock,modern rock",0.278,0.882,6,-4.904,1,0.123,0.0102,0.000511,0.378,0.764,182.319,4
5xomksmfjLCXKfriOCnSUg,"2S5hlvw4CMtMGswFtfdK15","Come on Over","Royal Blood","Royal Blood",2014-08-25,173826,47,spotify:user:prancingoctopus,2023-12-04T00:47:27Z,"brighton indie,garage rock,modern alternative rock,modern blues rock,modern hard rock,modern rock,rock",0.505,0.906,7,-5.127,1,0.0399,0.000333,0.000127,0.29,0.553,107.855,4
3I9c2OFpB0al6qmYNcyMht,"3N8Hy6xQnQv1F1XCiyGQqA","Do It Now Remember It Later","Let's Cheers To This","Sleeping With Sirens",2011-05-09,203093,58,spotify:user:prancingoctopus,2023-12-04T00:47:35Z,"neon pop punk,pop emo,pop punk,screamo",0.416,0.99,1,-3.203,1,0.207,0.000188,0,0.115,0.413,175.978,4
7C6mtUB0xBJ1ykUDIahnZh,"2KEqzdPS7M5YwGmiuPTdr5","Fuck This World (Interlude)","SAWAYAMA","Rina Sawayama",2020-04-17,165723,42,spotify:user:prancingoctopus,2023-12-04T00:47:42Z,"art pop,electropop,escape room,indie pop",0.574,0.84,0,-4.74,0,0.112,0.221,0,0.263,0.493,96.972,4
6NvRxjfYkkT2SpirAlmsjH,"4pejUc4iciQfgdX6OKulQn","No One Knows","Songs For The Deaf","Queens of the Stone Age",2002,278706,69,spotify:user:prancingoctopus,2023-12-04T00:47:50Z,"alternative metal,alternative rock,grunge,modern rock,palm desert scene,rock,stoner metal,stoner rock",0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4
