Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2TqfK2N1kFoX7OySPCB7pQ,"7qbvNcfTfckhCNM8NiR8nN","Catalina Fight Song","Never Hungover Again","Joyce Manor",2014-07-22,65000,61,spotify:user:prancingoctopus,2023-12-04T00:29:26Z,"alternative emo,dreamo,emo,indie punk,lo-fi emo",0.453,0.964,11,-1.41,1,0.0968,0.00385,0,0.103,0.349,107.655,4
1C3GXYY0WsFiJWFXki0IvL,"427e5CiqmL4TmWb5Zvax7U,0bdr6z9DImvrsrs2WoZ8pV","Long Espresso","La caffetteria","o k h o,Saito",2015-11-04,95142,46,spotify:user:prancingoctopus,2023-12-04T00:29:41Z,"lo-fi beats",0.704,0.302,11,-12.477,1,0.108,0.783,0.00328,0.464,0.823,76.021,4
3gpTmtwDhuWAJhqzZnmmUT,"1U0sIzpRtDkvu1hXXzxh60","Rewind","Hallucinogen","Kelela",2015-10-09,238145,45,spotify:user:prancingoctopus,2023-12-04T00:30:05Z,"afrofuturism,alternative r&b,escape room,experimental r&b",0.746,0.419,11,-6.602,1,0.0465,0.0426,0.0000828,0.119,0.225,131.96,4
51QgyO73gGeEIpG5SqoA6n,"1U0sIzpRtDkvu1hXXzxh60","Frontline","Take Me Apart","Kelela",2017-10-06,339189,42,spotify:user:prancingoctopus,2023-12-04T00:30:25Z,"afrofuturism,alternative r&b,escape room,experimental r&b",0.438,0.326,0,-9.206,1,0.0434,0.243,0.00000108,0.0648,0.142,141.384,4
5jVP7lv9i0lLowrV0N7Mxu,"3GLx1rqsRp2jtViyRo3Qvz","Nothing That Is Was Ever Meant to Be","Flowers","Little Kid",2016-08-26,451922,7,spotify:user:prancingoctopus,2023-12-04T00:30:46Z,"small room",0.53,0.602,2,-6.726,1,0.0264,0.311,0.37,0.619,0.759,77.279,4
4HuiEuJ7ZW8jewUuZBg6sk,"6lcwlkAjBPSKnFBZjjZFJs","Sarah","Trick","Alex G",2012-11-05,176146,74,spotify:user:prancingoctopus,2023-12-04T00:30:52Z,"philly indie,pov: indie",0.65,0.686,4,-5.198,0,0.0314,0.513,0.000189,0.138,0.497,124.019,4
5MSshyHGM9ajWSEoBcR0jv,"6USv9qhCn6zfxlBQIYJ9qs","Wurli","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,150620,66,spotify:user:prancingoctopus,2023-12-04T00:30:59Z,"alternative pop rock,pov: indie",0.482,0.837,11,-3.696,1,0.0639,0.385,0.0216,0.132,0.0787,91.968,4
240MM4zSsNstvC2cCJirXC,"1YHQ910iiaYN4zfEvkvlZy","572 Cuthbert Blvd","Their / They’re / There","Their / They're / There",2013-04-20,126491,33,spotify:user:prancingoctopus,2023-12-04T00:31:09Z,"chicago indie,midwest emo",0.587,0.437,8,-10.561,1,0.0259,0.202,0,0.279,0.272,144.974,4
4B3Aa2w9bCeWbZu8IwFx0n,"5k3NfhEeZHpouIGDpjKOPo","ANGEL ATTACK","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,151773,39,spotify:user:prancingoctopus,2023-12-04T00:31:15Z,"anime score,japanese soundtrack",0.562,0.477,9,-10.685,1,0.0341,0.487,0.892,0.171,0.655,115.841,4
3hGy8RQwf7pRoJXe5RYV0z,"5k3NfhEeZHpouIGDpjKOPo","ASUKA STRIKES!","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,143640,34,spotify:user:prancingoctopus,2023-12-04T00:31:28Z,"anime score,japanese soundtrack",0.749,0.404,0,-11.43,1,0.0416,0.636,0.331,0.056,0.773,107.962,4
3Wgs96Z4TdCpnqFj2CxpsI,"6USv9qhCn6zfxlBQIYJ9qs","Come Here","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,77620,61,spotify:user:prancingoctopus,2023-12-04T00:31:34Z,"alternative pop rock,pov: indie",0.497,0.789,6,-0.947,1,0.0809,0.0021,0.000528,0.28,0.459,81.154,4
7v9Q0dAb9t7h8gJOkcJHay,"4tZwfgrHOc3mvqYlEYSvVi","Face to Face","Discovery","Daft Punk",2001-03-12,240173,65,spotify:user:prancingoctopus,2023-12-04T00:31:40Z,"electro,filter house,rock",0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791,4
3ia8uKWZIDLp8hKm18zuNS,"5k3NfhEeZHpouIGDpjKOPo,2RSmBT9gH02j53dMSw982t","FLY ME TO THE MOON - YOKO TAKAHASHI Acid Bossa Version","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU,Yoko Takahashi",2019-06-21,230480,50,spotify:user:prancingoctopus,2023-12-04T00:31:59Z,"anime score,japanese soundtrack,anime",0.869,0.3,9,-15.121,0,0.0434,0.402,0.0853,0.0711,0.874,117.988,4
6bt8z0LJ9okFhDqOT3Xx1i,"1U0sIzpRtDkvu1hXXzxh60","LMK","Take Me Apart","Kelela",2017-10-06,218319,41,spotify:user:prancingoctopus,2023-12-04T00:32:06Z,"afrofuturism,alternative r&b,escape room,experimental r&b",0.595,0.61,1,-7.007,0,0.033,0.0918,0,0.16,0.502,99.528,4
2dsC3UJCJgSfJn2caUqhkx,"5k3NfhEeZHpouIGDpjKOPo","NERV","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,119093,35,spotify:user:prancingoctopus,2023-12-04T00:32:14Z,"anime score,japanese soundtrack",0.486,0.605,10,-9.158,1,0.0318,0.345,0.828,0.123,0.513,120.169,4
3WcRscBKQD72JqQj7H84bp,"5LMPXUMhWXshBPjrqvZOfv","Shakin' - Erik Paulson Mix","Shakin' (Erik Paulson Mix)","Remo Drive",2019-12-06,238125,10,spotify:user:prancingoctopus,2023-12-04T00:32:28Z,"alternative emo,bubblegrunge,emo",0.512,0.959,3,-6.239,1,0.0882,0.0225,0.0804,0.0846,0.23,128,4
2Wi5ubKr8zSk8L3CLemyS4,"3U3zr5PCRa9ty74uN46iBa","Tank!","COWBOY BEBOP (Original Motion Picture Soundtrack)","SEATBELTS",1998-05-21,210333,63,spotify:user:prancingoctopus,2023-12-04T00:32:34Z,"",0.401,0.902,0,-6.814,1,0.154,0.0296,0.918,0.614,0.58,137.363,4
79lzbYqczF4oLoOkxx9mHK,"5LMPXUMhWXshBPjrqvZOfv","Yer Killin' Me","Greatest Hits","Remo Drive",2017-03-17,234534,55,spotify:user:prancingoctopus,2023-12-04T00:32:40Z,"alternative emo,bubblegrunge,emo",0.396,0.718,0,-6.794,0,0.0814,0.00217,0.00077,0.332,0.366,165.272,4
5DI03bcD70fbU7Cyr6CaIP,"5k3NfhEeZHpouIGDpjKOPo","A STEP FORWARD INTO TERROR","NEON GENESIS EVANGELION (Original Series Soundtrack)","Shiro SAGISU",2019-06-21,114800,33,spotify:user:prancingoctopus,2023-12-04T00:32:49Z,"anime score,japanese soundtrack",0.67,0.531,10,-10.004,1,0.0346,0.696,0.624,0.117,0.587,120.129,4
40smcBWp3gZddgeHUyJCnL,"0AJltdSFgxM1li4ad74mIJ","Baseball","Dog Bless","Gulfer",2018-03-02,178425,18,spotify:user:prancingoctopus,2023-12-04T00:33:03Z,"5th wave emo,canadian indie,diy emo,midwest emo",0.337,0.939,2,-3.729,1,0.0422,0.00995,0.000158,0.314,0.529,93.422,4
2FMO2IFR4cJSe5D4BlpDV8,"6USv9qhCn6zfxlBQIYJ9qs","Cancel Me","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,137241,54,spotify:user:prancingoctopus,2023-12-04T00:33:13Z,"alternative pop rock,pov: indie",0.665,0.874,8,-2.241,1,0.323,0.466,0.00000365,0.082,0.761,169.896,4
