Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4OMu5a8sFpcRCPCcsoEaov,"36QJpDe2go2KgaRleHCDTp","Babe I'm Gonna Leave You - 1990 Remaster","Led Zeppelin","Led Zeppelin",1969-01-12,401066,62,spotify:user:prancingoctopus,2023-12-03T21:39:45Z,"album rock,classic rock,hard rock,rock",0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,4
23MrkN7g6Q5U7GLIxNHN1B,"776Uo845nYHJpNaStv1Ds4","Foxey Lady","Are You Experienced","Jimi Hendrix",1967-05-12,198773,62,spotify:user:prancingoctopus,2023-12-03T21:39:52Z,"acid rock,album rock,alternative rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.507,0.847,1,-5.987,0,0.0411,0.0751,0.237,0.372,0.566,98.096,4
2qkeodJXQPyrnPLXvUb9MJ,"5BvJzeQpmsdsFp4HGUYUEx","Hudson","Modern Vampires of the City","Vampire Weekend",2013-05-13,254800,38,spotify:user:prancingoctopus,2023-12-03T21:39:59Z,"baroque pop,chamber pop,garage rock,indie rock,indietronica,modern rock",0.424,0.439,2,-10.46,0,0.0536,0.553,0.000417,0.132,0.242,80.017,4
4304kbwhzhb8A3n6wl27Kg,"4UXqAaa6dQYAk18Lv7PEgX","Of All The Gin Joints In All The World","From Under The Cork Tree","Fall Out Boy",2005-05-03,191160,57,spotify:user:prancingoctopus,2023-12-03T21:40:05Z,"emo,modern rock,pop,rock",0.42,0.93,0,-3.416,1,0.0571,0.0047,0,0.0719,0.709,172.124,4
54X78diSLoUDI3joC2bjMz,"5a2EaR3hamoenG9rDuVn8j","Purple Rain","Purple Rain","Prince",1984-06-25,520786,76,spotify:user:prancingoctopus,2023-12-03T21:40:13Z,"funk,funk rock,minneapolis sound,rock,synth funk",0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4
49HYB8tppaxOsbBfeozPxu,"7Ln80lUS6He07XvHI8qqHH","Brick By Brick","Suck It and See","Arctic Monkeys",2011-06-06,179906,54,spotify:user:prancingoctopus,2023-12-03T21:40:22Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.285,0.807,2,-4.741,1,0.0528,0.00123,0.00368,0.317,0.542,132.206,4
1huvTbEYtgltjQRXzrNKGi,"6eUKZXaKkcviH0Ku9w2n3V","Don't","x (Deluxe Edition)","Ed Sheeran",2014-06-21,219840,73,spotify:user:prancingoctopus,2023-12-03T21:40:33Z,"pop,singer-songwriter pop,uk pop",0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,4
6qEvWTbb6dBTJKinMpFssF,"1e7ePqINXwh9BthP2XQOox","Negative Thinking","Rad Warehouses To Bad Neighborhoods (Redux)","The Death Set",2008-03-23,136466,30,spotify:user:prancingoctopus,2023-12-03T21:40:45Z,"art punk,noise rock",0.497,0.883,6,-8.288,1,0.0405,0.000382,0.817,0.111,0.842,96.997,4
0LxeKwg9t7HOnyfv4bTALT,"7Ln80lUS6He07XvHI8qqHH","Suck It and See","Suck It and See","Arctic Monkeys",2011-06-06,225986,64,spotify:user:prancingoctopus,2023-12-03T21:40:58Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.339,0.932,4,-5.017,1,0.057,0.00105,0.114,0.255,0.586,128.291,4
6EMhO2CuQZ3u7ZKDRuf560,"7Ln80lUS6He07XvHI8qqHH","Fire And The Thud","Humbug","Arctic Monkeys",2009-08-20,237533,56,spotify:user:prancingoctopus,2023-12-03T21:41:07Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.566,0.61,2,-11.228,1,0.0388,0.165,0.006,0.215,0.406,114.904,4
6s2yqZbiPNPL1B2IeCMsUA,"7FBcuc1gsnv6Y1nwFtNRCb","The End.","The Black Parade","My Chemical Romance",2006-10-23,112920,62,spotify:user:prancingoctopus,2023-12-03T21:41:13Z,"emo,modern rock,pop punk,pov: indie,rock",0.292,0.548,2,-4.977,1,0.0363,0.0827,0,0.414,0.207,175.053,3
4PDPn7HosIycoXeoeibFc5,"7Ln80lUS6He07XvHI8qqHH","The Jeweller's Hands","Humbug","Arctic Monkeys",2009-08-20,344053,56,spotify:user:prancingoctopus,2023-12-03T21:41:22Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.51,0.8,0,-8.116,0,0.0488,0.137,0.0834,0.118,0.391,96.935,4
7BuzJmV2h6eBbSDdRaDY7C,"7Ln80lUS6He07XvHI8qqHH","Fake Tales Of San Francisco","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-01-29,177946,67,spotify:user:prancingoctopus,2023-12-03T21:41:30Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.454,0.778,9,-4.225,1,0.0449,0.00998,0,0.0427,0.704,127.158,4
6Vjk8MNXpQpi0F4BefdTyq,"36QJpDe2go2KgaRleHCDTp","Kashmir - Remaster","Physical Graffiti (Deluxe Edition)","Led Zeppelin",1975-02-24,517125,71,spotify:user:prancingoctopus,2023-12-03T21:41:37Z,"album rock,classic rock,hard rock,rock",0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,3
0x0ffSAP6PkdoDgHOfroof,"1Mxqyy3pSjf8kZZL4QVxS0","My Funny Valentine - Remastered","Songs For Young Lovers","Frank Sinatra",1954-01-01,150666,59,spotify:user:prancingoctopus,2023-12-03T21:41:47Z,"adult standards,easy listening,lounge",0.257,0.125,11,-14.267,0,0.0332,0.891,0,0.108,0.245,84.93,4
5TTGoX70AFrTvuEtqHK37S,"7Ln80lUS6He07XvHI8qqHH","No. 1 Party Anthem","AM","Arctic Monkeys",2013-09-09,243131,73,spotify:user:prancingoctopus,2023-12-03T21:41:56Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4
52M1FvGd0AkoUwcHL2L8jv,"7Ln80lUS6He07XvHI8qqHH","The Hellcat Spangled Shalalala","Suck It and See","Arctic Monkeys",2011-06-06,180373,56,spotify:user:prancingoctopus,2023-12-03T21:42:03Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.449,0.872,11,-4.992,1,0.0507,0.000793,0.00062,0.0642,0.788,130.22,4
5bbvdCQ6kc3OeC3FzUl9Dx,"5BvJzeQpmsdsFp4HGUYUEx","Everlasting Arms","Modern Vampires of the City","Vampire Weekend",2013-05-13,183320,46,spotify:user:prancingoctopus,2023-12-03T21:42:11Z,"baroque pop,chamber pop,garage rock,indie rock,indietronica,modern rock",0.677,0.704,11,-8.158,1,0.206,0.438,0.00454,0.111,0.51,119.889,4
45n7uujqwmMyBMjBu9SwRu,"7Ln80lUS6He07XvHI8qqHH","Pretty Visitors","Humbug","Arctic Monkeys",2009-08-20,220506,64,spotify:user:prancingoctopus,2023-12-03T21:42:21Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.244,0.896,6,-5.576,0,0.464,0.0614,0.0000283,0.127,0.142,83.354,4
3DQVgcqaP3iSMbaKsd57l5,"7Ln80lUS6He07XvHI8qqHH","I Bet You Look Good On The Dancefloor","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-01-29,173680,77,spotify:user:prancingoctopus,2023-12-03T21:42:28Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,4
0qfGWpvJGlp17wdTm19ioK,"7Ln80lUS6He07XvHI8qqHH","Library Pictures","Suck It and See","Arctic Monkeys",2011-06-06,142173,54,spotify:user:prancingoctopus,2023-12-03T21:42:38Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.304,0.939,1,-5.836,1,0.0549,0.000142,0.00601,0.136,0.402,96.954,4
72Z17vmmeQKAg8bptWvpVG,"0oSGxfWSnnOXhD2fKuz2Gy","Space Oddity - 2015 Remaster","David Bowie (aka Space Oddity) [2015 Remaster]","David Bowie",1969-11-04,318026,73,spotify:user:prancingoctopus,2023-12-03T21:42:46Z,"art rock,classic rock,glam rock,permanent wave,rock",0.31,0.403,0,-13.664,1,0.0326,0.0726,0.0000927,0.139,0.466,134.48,4
5DCIqWyc0Rzab8p5JYMgkP,"7xSEQmlssbeoIUdQ0HFjUT,7EIxo4x4v0v4o3Bai1myCo,7iMqWUEfigdsN3xDtWvTNY,0n9VWV8iDO1Pi0yN9wTVxk","Cabaret: Perfectly Marvelous","Cabaret (Original Broadway Cast Recording)","John Kander,Jill Haworth,Bert Convy,Harold Hastings",1966,207893,17,spotify:user:prancingoctopus,2023-12-03T21:42:53Z,"broadway",0.47,0.222,7,-13.242,1,0.0594,0.823,0,0.324,0.454,161.948,4
6hu1f1cXSw7OAqhpSQ2zDy,"36QJpDe2go2KgaRleHCDTp","Dazed and Confused - 1990 Remaster","Led Zeppelin","Led Zeppelin",1969-01-12,386373,64,spotify:user:prancingoctopus,2023-12-03T21:43:00Z,"album rock,classic rock,hard rock,rock",0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,3
6pMAOpS5KGPMHuv40IGCAx,"7Ln80lUS6He07XvHI8qqHH","Fright Lined Dining Room","Cornerstone","Arctic Monkeys",2009-11-17,206166,32,spotify:user:prancingoctopus,2023-12-03T21:43:08Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.348,0.826,4,-5.807,0,0.313,0.00639,0.00000341,0.0987,0.339,129.531,4
7j2Bmzpnf6RwEWEQ2sv8Ho,"7FBcuc1gsnv6Y1nwFtNRCb","House of Wolves","The Black Parade","My Chemical Romance",2006-10-23,184000,65,spotify:user:prancingoctopus,2023-12-03T21:43:19Z,"emo,modern rock,pop punk,pov: indie,rock",0.445,0.977,0,-2.674,1,0.0995,0.000347,0.0235,0.126,0.239,105.825,4
4rFJ6IGmoUzpON51Ao0QOJ,"7Ln80lUS6He07XvHI8qqHH","Sketchead","Cornerstone","Arctic Monkeys",2009-11-17,122501,31,spotify:user:prancingoctopus,2023-12-03T21:43:30Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.261,0.938,4,-5.894,1,0.213,0.0000276,0.0000711,0.158,0.796,192.654,4
